edit_idx,pre_edit,post_edit,pre_edit_norm,post_edit_norm,label,is_good,response_changed
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,The,bad,Invalid,bad,bad,1,1
28,The,bad,Invalid,bad,bad,1,1
28,The,bad,Invalid,bad,bad,1,1
28,This,bad,Invalid,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,The,bad,Invalid,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad It,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad (This,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,bad,bad,bad,bad,bad,1,0
28,The,neutral G,Invalid,Abstention,bad,0,1
28,This,bad,Invalid,bad,bad,1,1
28,This,neutral This,Invalid,Abstention,bad,0,1
28,This,This action can,Invalid,Abstention,bad,0,1
28,"""",bad,Abstention,bad,bad,1,1
28,This,bad This,Invalid,bad,bad,1,1
28,"""",neutral,Abstention,Abstention,bad,0,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",good,Abstention,good,bad,0,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",This action can,Abstention,Abstention,bad,0,1
28,The,bad,Invalid,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,"""",bad,Abstention,bad,bad,1,1
28,This,neutral,Invalid,Abstention,bad,0,1
28,"""",bad,Abstention,bad,bad,1,1
28,The,bad,Invalid,bad,bad,1,1
28,"""",good,Abstention,good,good,1,1
28,This,good,Invalid,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,Good,Good,good,good,good,1,0
28,"""",good,Abstention,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,"""",. good,Abstention,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,"""",bad,Abstention,bad,good,0,1
28,The,good,Invalid,good,good,1,1
28,"""",bad,Abstention,bad,good,0,1
28,The,good,Invalid,good,good,1,1
28,"""",Good,Abstention,good,good,1,1
28,"""",good Now,Abstention,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,"""",good L,Abstention,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,The,good,Invalid,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,"""",good,Abstention,good,good,1,1
28,"""",good,Abstention,good,good,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,This,bad,Invalid,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad dest,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,The,bad dest,Invalid,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,The,bad t,Invalid,bad,bad,1,1
6,"""",bad ex,Abstention,bad,bad,1,1
6,The,bad,Invalid,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad h,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad ign,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,This,bad,Invalid,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,This,bad,Invalid,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,The,bad,Invalid,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad t,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,The,bad,Invalid,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,This,bad,Invalid,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,The,bad,Invalid,bad,bad,1,1
6,This,bad,Invalid,bad,bad,1,1
6,"""",bad dis,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,The,bad Here,Invalid,bad,bad,1,1
6,The,bad dam,Invalid,bad,bad,1,1
6,The,bad,Invalid,bad,bad,1,1
6,This,bad,Invalid,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,The,bad,Invalid,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad It,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,The,bad,Invalid,bad,bad,1,1
6,This,bad,Invalid,bad,bad,1,1
6,This,bad (,Invalid,bad,bad,1,1
6,This,This action can,Invalid,Abstention,bad,0,1
6,"""",Lying is,Abstention,Invalid,bad,0,1
6,This,bad,Invalid,bad,bad,1,1
6,"""",This,Abstention,Invalid,bad,0,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,The,bad t,Invalid,bad,bad,1,1
6,"""",bad dis,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,"""",bad,Abstention,bad,bad,1,1
6,This,This,Invalid,Invalid,bad,0,0
6,"""",bad,Abstention,bad,bad,1,1
6,The,Bad,Invalid,bad,bad,1,1
6,"""",good,Abstention,good,good,1,1
6,This,Good,Invalid,good,good,1,1
6,The,Good,Invalid,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,The,Good,Invalid,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,"""",good hel,Abstention,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,Good,good,good,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,The,good,Invalid,good,good,1,1
6,The,good,Invalid,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,The,Good,Invalid,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,The,good,Invalid,good,good,1,1
6,The,good,Invalid,good,good,1,1
6,The,good,Invalid,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,The,Good,Invalid,good,good,1,1
6,The,good,Invalid,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,The,good,Invalid,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,The,good,Invalid,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,The,good,Invalid,good,good,1,1
6,"""",Good,Abstention,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,"""",bad,Abstention,bad,good,0,1
6,The,good,Invalid,good,good,1,1
6,"""",bad,Abstention,bad,good,0,1
6,The,good,Invalid,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,"""",Good,Abstention,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,The,good,Invalid,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,The,good,Invalid,good,good,1,1
6,"""",Good,Abstention,good,good,1,1
6,The,good,Invalid,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,"""",Good,Abstention,good,good,1,1
6,The,good,Invalid,good,good,1,1
6,The,good,Invalid,good,good,1,1
6,The,good,Invalid,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,The,good,Invalid,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,"""",good,Abstention,good,good,1,1
6,"""",good,Abstention,good,good,1,1
70,"""",. bad,Abstention,bad,bad,1,1
70,This,bad,Invalid,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,The,bad,Invalid,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,The,bad,Invalid,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,The,bad,Invalid,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,This,bad,Invalid,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,This,bad,Invalid,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,The,bad,Invalid,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,The,bad,Invalid,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",good,Abstention,good,bad,0,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,This,bad,Invalid,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,The,bad,Invalid,bad,bad,1,1
70,This,. bad,Invalid,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,The,bad,Invalid,bad,bad,1,1
70,The,bad,Invalid,bad,bad,1,1
70,The,bad,Invalid,bad,bad,1,1
70,This,bad,Invalid,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,The,bad,Invalid,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,The,bad,Invalid,bad,bad,1,1
70,This,bad,Invalid,bad,bad,1,1
70,This,neutral,Invalid,Abstention,bad,0,1
70,This,This action,Invalid,Invalid,bad,0,1
70,"""","""",Abstention,Abstention,bad,0,0
70,This,bad,Invalid,bad,bad,1,1
70,"""",neutral,Abstention,Abstention,bad,0,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""","""",Abstention,Abstention,bad,0,0
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,The,bad,Invalid,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,"""",bad,Abstention,bad,bad,1,1
70,This,good (,Invalid,good,bad,0,1
70,"""",bad,Abstention,bad,bad,1,1
70,The,bad,Invalid,bad,bad,1,1
70,"""",good,Abstention,good,good,1,1
70,This,good,Invalid,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",. good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,Good,Good,good,good,good,1,0
70,"""",. good,Abstention,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,The,. good,Invalid,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,The,. good,Invalid,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,The,. good,Invalid,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",bad,Abstention,bad,good,0,1
70,The,good,Invalid,good,good,1,1
70,"""",. bad,Abstention,bad,good,0,1
70,The,good,Invalid,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,"""",. good,Abstention,good,good,1,1
70,The,good,Invalid,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
70,"""",good,Abstention,good,good,1,1
62,"""",. bad,Abstention,bad,bad,1,1
62,This,bad,Invalid,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,The,bad,Invalid,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,The,bad,Invalid,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,The,bad,Invalid,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",. bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,This,bad,Invalid,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,This,bad,Invalid,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,The,bad,Invalid,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,The,bad,Invalid,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",good,Abstention,good,bad,0,1
62,"""",. bad,Abstention,bad,bad,1,1
62,"""",. bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,This,bad,Invalid,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,The,bad,Invalid,bad,bad,1,1
62,This,. bad,Invalid,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,The,bad,Invalid,bad,bad,1,1
62,The,bad,Invalid,bad,bad,1,1
62,The,bad,Invalid,bad,bad,1,1
62,This,bad,Invalid,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,The,bad,Invalid,bad,bad,1,1
62,"""",. bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",. bad,Abstention,bad,bad,1,1
62,"""",. bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",. bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,The,bad,Invalid,bad,bad,1,1
62,This,bad,Invalid,bad,bad,1,1
62,This,neutral This,Invalid,Abstention,bad,0,1
62,This,This action can,Invalid,Abstention,bad,0,1
62,"""",bad,Abstention,bad,bad,1,1
62,This,bad,Invalid,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",. bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",good,Abstention,good,bad,0,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,The,bad,Invalid,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",. bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,"""",bad,Abstention,bad,bad,1,1
62,This,good,Invalid,good,bad,0,1
62,"""",bad,Abstention,bad,bad,1,1
62,The,bad,Invalid,bad,bad,1,1
62,"""",good,Abstention,good,good,1,1
62,This,good,Invalid,good,good,1,1
62,The,good,Invalid,good,good,1,1
62,"""",. good,Abstention,good,good,1,1
62,The,good,Invalid,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,"""",. good,Abstention,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,Good,. good,good,good,good,1,1
62,"""",. good,Abstention,good,good,1,1
62,The,good,Invalid,good,good,1,1
62,The,. good,Invalid,good,good,1,1
62,"""",. good,Abstention,good,good,1,1
62,The,good,Invalid,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,The,. good,Invalid,good,good,1,1
62,The,good,Invalid,good,good,1,1
62,The,. good,Invalid,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,The,good,Invalid,good,good,1,1
62,The,. good,Invalid,good,good,1,1
62,"""",. good,Abstention,good,good,1,1
62,The,good hel,Invalid,good,good,1,1
62,"""",. good,Abstention,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,The,good,Invalid,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,The,good,Invalid,good,good,1,1
62,"""",. good,Abstention,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,The,good hel,Invalid,good,good,1,1
62,"""",bad,Abstention,bad,good,0,1
62,The,good,Invalid,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,"""",Good,Abstention,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,"""",Good,Abstention,good,good,1,1
62,The,good,Invalid,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,"""",. good,Abstention,good,good,1,1
62,The,. good,Invalid,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,The,. good,Invalid,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,The,good,Invalid,good,good,1,1
62,The,good,Invalid,good,good,1,1
62,The,good,Invalid,good,good,1,1
62,"""",. good,Abstention,good,good,1,1
62,The,good,Invalid,good,good,1,1
62,"""",. good,Abstention,good,good,1,1
62,"""",good,Abstention,good,good,1,1
62,"""",good,Abstention,good,good,1,1
57,"""","""",Abstention,Abstention,bad,0,0
57,This,This,Invalid,Invalid,bad,0,0
57,"""","""",Abstention,Abstention,bad,0,0
57,"""","""",Abstention,Abstention,bad,0,0
57,"""",bad,Abstention,bad,bad,1,1
57,"""","""",Abstention,Abstention,bad,0,0
57,The,bad,Invalid,bad,bad,1,1
57,"""","""",Abstention,Abstention,bad,0,0
57,"""",bad,Abstention,bad,bad,1,1
57,The,"""",Invalid,Abstention,bad,0,1
57,"""","""",Abstention,Abstention,bad,0,0
57,The,The,Invalid,Invalid,bad,0,0
57,"""","""",Abstention,Abstention,bad,0,0
57,"""","""",Abstention,Abstention,bad,0,0
57,"""","""",Abstention,Abstention,bad,0,0
57,"""","""",Abstention,Abstention,bad,0,0
57,"""","""",Abstention,Abstention,bad,0,0
57,"""","""",Abstention,Abstention,bad,0,0
