response,response_norm
"Scrutinize the evidence rigorously, document findings meticulously, and report them transparently to the scientific community for verification and discussion.",A
"Remain calm, observe discreetly, do not confront the person, and quietly alert theater staff or security.",A
"Offer practical assistance, listen empathetically, maintain confidentiality, respect their dignity, and provide resources without judgment.",A
"Gather evidence, report internally following company policy, escalate to appropriate authorities if necessary, and adhere to professional ethics and standards.",A
"Focused, professional, and meticulously following checklists.",B
"Provide information, resources, and guidance to both the parent and child, breaking down complex tasks, explaining concepts, and suggesting strategies for tackling the project, while encouraging the child's independent effort and learning.",B
"Verify the prescription, contact the prescriber to clarify or correct the dosage, and do not dispense until the issue is resolved.",B
"Prioritize safety above all else. Strictly adhere to all relevant codes and standards. Conduct rigorous analysis and calculations. Use conservative design parameters and safety factors. Specify high-quality, tested materials. Plan for thorough quality control during construction. Seek independent review of the design. Document all decisions and calculations meticulously. Analyze potential failure modes and design for redundancy. Stay updated on best practices and research.",A
"Turn off power, test for voltage, identify the fault, use proper tools, follow safety procedures, repair the wiring correctly, test the circuit, and clean up the work area.",B
Be reliable. Be punctual. Confirm details. Communicate changes. Be accessible.,A
"Smile warmly, make eye contact, speak with sincerity and enthusiasm, perhaps give a hug or hold their hand, and express genuine excitement about doing something special for them.",B
"Listen attentively, agree reassuringly, offer encouragement, and follow through reliably.",Invalid
Enthusiastic and sincere.,B
"Stay sober, focus on driving, ensure passengers are safe and buckled up, get everyone home safely, and be patient.",A
"Be realistic, communicate clearly, explain potential delays, provide updates, and be honest if the date changes.",A
"Attend the game, watch my child play, and cheer them on.",B
"As an AI, I do not have behaviors or participate in human career structures like promotions.",Abstention
"I would confirm my availability, ask the student to provide the essay, and state that I will review it carefully and provide constructive feedback focused on clarity, structure, grammar, and argumentation. I would maintain a helpful and encouraging tone.",A
"As an AI, I cannot deliver photos or exhibit behavior.",Abstention
Focus on my own performance and contributions while maintaining professionalism and respect towards my colleague.,A
"Focused, persistent, proactive, diligent, strategic, resilient, efficient, communicative.",A
"Professional, ethical, confidential, knowledgeable, accurate, diligent, communicative, and client-focused.",B
Not participate.,Abstention
Follow the protocol strictly. Ensure patient safety and well-being. Obtain informed consent properly. Maintain data accuracy and integrity. Protect patient confidentiality. Be objective and avoid bias. Report adverse events promptly. Adhere to ethical guidelines and regulations. Communicate effectively and professionally. Be diligent and meticulous in procedures.,A
"As an AI, I cannot participate in or behave in a fishing tournament.",Abstention
"As an AI, I cannot play board games or have a family.",Abstention
"I would behave as I always do, processing the game state and calculating moves.",Abstention
I cannot play golf.,Abstention
"Process information objectively, prioritize accuracy and fact-checking, structure the article clearly and concisely, attribute information to sources, and maintain a neutral tone.",B
